sales_volume,temperature,region,product_type,date,regression_target,classification_target,time_series_target
51.27,2.0,South,Clothing,2023-07-21 02:00:00,-57.739155253446555,Low,61.41659564783593
61.97,13.2,South,Electronics,2023-07-21 03:00:00,-32.443459950768116,Medium,55.06510307402896
63.85,11.6,East,Clothing,2023-07-21 04:00:00,-27.950743363528822,High,59.84158812528334
34.24,17.2,West,Furniture,2023-07-21 05:00:00,-43.786079528337055,Medium,69.43898148598826
63.03,11.6,North,Electronics,2023-07-21 06:00:00,-19.567767336242824,Low,53.37265428770563
32.2,32.0,West,Clothing,2023-07-21 07:00:00,-37.519335399638905,Medium,55.52576224339257
58.82,0.8,North,Groceries,2023-07-21 08:00:00,-30.269174254058115,High,58.54690779080125
59.3,2.3,East,Groceries,2023-07-21 09:00:00,-23.64670294934644,Medium,64.18043212522818
21.33,31.4,South,Furniture,2023-07-21 10:00:00,-35.33101561043749,Medium,56.304884602523174
51.39,-6.5,South,Furniture,2023-07-21 11:00:00,-29.260260573595552,Medium,60.68677250317039
42.97,17.4,North,Furniture,2023-07-21 12:00:00,-21.446028102626087,Medium,58.941455908840055
38.62,20.7,East,Electronics,2023-07-21 13:00:00,-10.961658276780305,Medium,57.00412450796904
70.26,12.7,South,Furniture,2023-07-21 14:00:00,14.547557809001418,High,55.4281938531721
40.19,21.2,East,Electronics,2023-07-21 15:00:00,-6.834238976986832,Medium,54.65087987972059
37.9,-2.2,East,Clothing,2023-07-21 16:00:00,-20.736424008309825,Medium,73.19291060498688
51.14,28.4,North,Groceries,2023-07-21 17:00:00,-0.11518099126705295,High,50.33002856569904
60.28,-3.7,East,Clothing,2023-07-21 18:00:00,2.8819987484644187,Low,50.9754668924405
47.88,8.0,East,Groceries,2023-07-21 19:00:00,6.831347375682128,High,59.6039133884776
67.5,-6.6,North,Furniture,2023-07-21 20:00:00,15.643412557042708,Medium,59.57148040431616
57.96,14.5,South,Clothing,2023-07-21 21:00:00,29.465513150876596,Medium,60.86349031854875
17.33,20.1,West,Clothing,2023-07-21 22:00:00,2.9235133756514813,Low,54.53720636853349
42.06,32.4,East,Furniture,2023-07-21 23:00:00,26.703281287572395,Medium,53.95739675665982
41.57,23.3,North,Clothing,2023-07-22 00:00:00,26.29354399017138,Medium,57.843718251807616
57.19,14.3,South,Electronics,2023-07-22 01:00:00,36.28276134915464,Medium,63.99232498242258
10.63,32.0,East,Groceries,2023-07-22 02:00:00,12.07404524053663,Medium,54.55023403298228
88.24,11.5,West,Furniture,2023-07-22 03:00:00,57.06658594225554,Low,60.5807763525525
57.97,15.3,South,Electronics,2023-07-22 04:00:00,30.699015156269205,Medium,57.45168701672227
52.23,16.8,North,Electronics,2023-07-22 05:00:00,34.29936930688507,Medium,52.57999155159027
67.72,8.4,East,Furniture,2023-07-22 06:00:00,50.95705676470536,Medium,53.986340517535815
85.15,27.7,North,Clothing,2023-07-22 07:00:00,81.62662039954563,Medium,65.13766457512524
63.06,-1.7,West,Groceries,2023-07-22 08:00:00,60.34785491747993,Medium,57.76086395107149
64.23,15.0,West,Electronics,2023-07-22 09:00:00,72.52069640854924,Medium,67.19472384340827
51.96,22.5,North,Clothing,2023-07-22 10:00:00,68.99011322270141,Medium,60.98663497165768
47.88,30.7,East,Furniture,2023-07-22 11:00:00,65.26007871658234,Medium,54.53246769891208
42.86,29.8,North,Furniture,2023-07-22 12:00:00,57.8914215123508,Medium,63.95784440186562
37.61,12.9,South,Groceries,2023-07-22 13:00:00,35.30011690080304,High,57.76691260284356
39.69,18.9,North,Furniture,2023-07-22 14:00:00,38.35668683896451,High,60.0926700524935
29.74,7.7,West,Groceries,2023-07-22 15:00:00,14.504056394798276,Low,67.84529606573902
48.86,11.1,East,Furniture,2023-07-22 16:00:00,36.90488724911675,Medium,55.9395551655833
24.73,30.8,East,Furniture,2023-07-22 17:00:00,29.39288159186902,Medium,60.347629460592714
52.86,31.9,West,Electronics,2023-07-22 18:00:00,42.31603535988856,Medium,57.38728026108068
49.46,30.3,West,Clothing,2023-07-22 19:00:00,37.846716899071154,High,57.063978984760126
52.2,-3.8,South,Electronics,2023-07-22 20:00:00,32.826995010813654,Medium,60.861851375960114
42.17,28.3,West,Groceries,2023-07-22 21:00:00,40.22466425663493,High,59.15357430228615
96.15,32.7,West,Electronics,2023-07-22 22:00:00,80.61680953844498,High,62.28694716201042
70.4,6.3,West,Furniture,2023-07-22 23:00:00,37.889298191918776,Low,67.06717690887797
31.33,13.3,East,Furniture,2023-07-23 00:00:00,1.3550651296993124,Low,60.33659494039032
53.49,25.1,West,Clothing,2023-07-23 01:00:00,27.660964968979314,Medium,56.96932254798298
40.88,15.3,North,Groceries,2023-07-23 02:00:00,10.503601857355605,Low,67.7383641969614
34.78,34.7,North,Furniture,2023-07-23 03:00:00,13.568631149358424,Low,60.965239249333194
29.9,10.5,East,Clothing,2023-07-23 04:00:00,-4.584102167861417,High,74.11551808146086
56.48,22.1,South,Clothing,2023-07-23 05:00:00,21.77869808481485,High,63.15661562960547
39.78,25.7,South,Furniture,2023-07-23 06:00:00,4.082883091299628,Medium,64.74801770274756
64.52,12.2,East,Furniture,2023-07-23 07:00:00,18.705408059746524,High,54.1350945602436
64.91,28.6,North,Groceries,2023-07-23 08:00:00,20.103876840963053,Low,60.07590613067394
70.61,14.6,East,Clothing,2023-07-23 09:00:00,13.884664550756796,Medium,54.71923750324892
37.21,8.5,West,Clothing,2023-07-23 10:00:00,-10.831196960917595,Low,67.8170804953524
57.13,-5.1,East,Clothing,2023-07-23 11:00:00,0.18582803770836165,Medium,66.1706926109261
59.49,7.7,South,Groceries,2023-07-23 12:00:00,11.902237268715282,Medium,69.96464454079504
42.89,23.0,North,Clothing,2023-07-23 13:00:00,17.02417923280472,Medium,71.08674087557631
38.42,31.5,South,Electronics,2023-07-23 14:00:00,17.39990918128224,Low,72.09401426240348
74.14,1.3,South,Electronics,2023-07-23 15:00:00,30.98321048140714,Low,66.39970896331393
53.41,6.0,North,Clothing,2023-07-23 16:00:00,15.427605702155425,Medium,68.19151143398521
59.54,-3.1,West,Electronics,2023-07-23 17:00:00,13.564534965194682,Medium,70.89996812871719
37.67,21.1,North,Electronics,2023-07-23 18:00:00,3.1155808282257453,Medium,64.27369176330303
31.71,33.2,North,Groceries,2023-07-23 19:00:00,4.817904884204992,Low,63.800597262002505
41.46,18.8,East,Clothing,2023-07-23 20:00:00,7.193147917185755,High,76.43556751064642
48.14,17.8,North,Groceries,2023-07-23 21:00:00,14.090999613150238,Low,59.95021661282706
34.04,14.9,East,Clothing,2023-07-23 22:00:00,1.6828187474856264,High,71.72808924459753
49.85,-6.0,South,Furniture,2023-07-23 23:00:00,8.51167277158553,Low,71.18237363010947
24.67,22.8,North,Electronics,2023-07-24 00:00:00,2.914856225297463,Medium,64.10916366781294
33.2,17.1,West,Groceries,2023-07-24 01:00:00,4.842346784127656,Medium,66.63719815560522
60.06,19.8,East,Groceries,2023-07-24 02:00:00,23.04540587425506,High,68.44404072207877
59.06,30.4,East,Furniture,2023-07-24 03:00:00,19.80052981636541,Medium,71.56461529794626
44.12,25.3,West,Furniture,2023-07-24 04:00:00,12.600605706047816,Low,72.49378379498229
34.73,25.1,East,Electronics,2023-07-24 05:00:00,1.4933325786111595,High,70.83610885405082
34.59,31.7,East,Electronics,2023-07-24 06:00:00,0.05299686217470878,Medium,72.18919432603016
44.4,34.5,West,Clothing,2023-07-24 07:00:00,7.213305720539829,High,74.80209243478299
59.67,16.2,South,Clothing,2023-07-24 08:00:00,8.887361787870837,High,74.82989233477183
63.92,-5.1,North,Furniture,2023-07-24 09:00:00,9.829923967384694,Medium,79.6949582592388
42.55,10.7,North,Electronics,2023-07-24 10:00:00,-1.0068115480711555,High,77.50005963548398
32.7,25.4,North,Electronics,2023-07-24 11:00:00,11.630106278937063,Medium,72.63538668939786
54.02,-8.8,North,Furniture,2023-07-24 12:00:00,11.904592302202992,Medium,76.01297355792951
37.65,-7.4,North,Furniture,2023-07-24 13:00:00,9.793733547059276,Medium,75.19288574229108
42.23,-7.0,North,Groceries,2023-07-24 14:00:00,18.127379954212877,Medium,74.16107292949457
69.88,22.9,East,Furniture,2023-07-24 15:00:00,57.00256705343669,Medium,69.26237061847671
62.41,12.6,North,Groceries,2023-07-24 16:00:00,53.76580771962412,High,74.6840071250805
52.37,6.6,East,Clothing,2023-07-24 17:00:00,48.34495668932563,Medium,63.814880955396674
30.92,-5.2,West,Furniture,2023-07-24 18:00:00,28.45835211025608,Medium,79.772168022798
53.17,23.0,South,Furniture,2023-07-24 19:00:00,71.94632215911454,Medium,76.43270882337893
65.94,4.4,East,Furniture,2023-07-24 20:00:00,70.37035859934645,Low,74.15647296265594
44.37,1.9,South,Groceries,2023-07-24 21:00:00,46.88979021953778,Low,73.1212236703732
70.27,19.4,West,Furniture,2023-07-24 22:00:00,72.978636510478,Low,78.77072301029786
69.39,15.2,North,Furniture,2023-07-24 23:00:00,78.93600246089576,Medium,84.9601433431133
74.96,6.3,South,Electronics,2023-07-25 00:00:00,86.19580256632625,High,77.92329175844421
54.58,18.9,South,Electronics,2023-07-25 01:00:00,73.56549306892434,Medium,85.83539666440407
58.81,2.2,West,Electronics,2023-07-25 02:00:00,56.826236630955016,High,80.52312844272262
71.21,25.8,West,Furniture,2023-07-25 03:00:00,77.5170114490614,Low,72.85246878915328
56.71,0.3,West,Electronics,2023-07-25 04:00:00,48.100689906105046,High,79.59716437675364
42.48,-2.9,East,Clothing,2023-07-25 05:00:00,32.64701004865777,Medium,79.38879732464963
43.27,25.2,East,Electronics,2023-07-25 06:00:00,42.05696480992819,Low,73.68932591884767
53.58,21.9,South,Furniture,2023-07-25 07:00:00,40.60727442503307,High,75.96236414922696
30.64,-1.8,West,Electronics,2023-07-25 08:00:00,19.821296266687575,Low,76.14582253972273
47.85,-4.8,South,Electronics,2023-07-25 09:00:00,28.670955246970486,Medium,79.0681369688312
66.45,27.7,North,Electronics,2023-07-25 10:00:00,66.86429426326633,Medium,77.45109757582854
17.13,24.9,West,Clothing,2023-07-25 11:00:00,24.90143971403204,High,80.47974264003592
73.02,4.7,East,Clothing,2023-07-25 12:00:00,53.859418691269816,Medium,81.57578045953525
66.84,19.6,West,Groceries,2023-07-25 13:00:00,58.910760640914845,Medium,86.04744468139333
43.1,-4.4,South,Furniture,2023-07-25 14:00:00,25.963476356250197,Low,82.74235600064294
58.15,12.8,East,Clothing,2023-07-25 15:00:00,45.56797082793396,Low,76.77529732958286
50.05,-9.2,North,Clothing,2023-07-25 16:00:00,28.812500499632804,Low,91.12963884739055
68.45,7.6,North,Clothing,2023-07-25 17:00:00,47.87143632088936,High,77.38667801152721
64.74,-6.6,South,Furniture,2023-07-25 18:00:00,29.69775455028757,High,79.21669780380122
29.0,11.4,West,Groceries,2023-07-25 19:00:00,9.84940647661588,High,84.43352844130294
58.81,9.0,North,Furniture,2023-07-25 20:00:00,37.31699498978506,High,96.21467004790154
46.92,10.0,South,Electronics,2023-07-25 21:00:00,23.797038695226277,High,84.03894222472107
51.24,-8.0,East,Groceries,2023-07-25 22:00:00,19.02285002655445,High,79.11665849239299
39.08,6.3,East,Electronics,2023-07-25 23:00:00,23.97238576930043,High,74.42218657827596
76.22,24.0,South,Clothing,2023-07-26 00:00:00,62.08556133293119,High,74.38463439398176
65.6,6.6,West,Furniture,2023-07-26 01:00:00,45.320033191910476,Medium,83.26415855701295
38.9,22.2,West,Electronics,2023-07-26 02:00:00,32.036094959912404,Medium,86.22937127294512
29.98,6.6,West,Groceries,2023-07-26 03:00:00,13.688372830447104,Medium,76.70350184656968
44.21,9.0,West,Electronics,2023-07-26 04:00:00,21.305600238280228,Medium,85.20999521694459
56.52,15.4,South,Electronics,2023-07-26 05:00:00,29.407288391674868,Medium,77.83046755717517
53.6,32.8,South,Clothing,2023-07-26 06:00:00,37.61220437671122,High,80.0751130894981
68.8,-5.1,East,Electronics,2023-07-26 07:00:00,34.61156618637494,Medium,88.15529268087694
61.85,-8.5,East,Electronics,2023-07-26 08:00:00,31.37697737856419,Low,81.55842516509784
64.54,17.4,West,Clothing,2023-07-26 09:00:00,44.586263109786884,Medium,92.14755279997264
54.9,32.7,North,Groceries,2023-07-26 10:00:00,49.990805814440115,High,82.9764093526881
29.16,34.5,North,Clothing,2023-07-26 11:00:00,31.83562491199224,Medium,91.74722129600012
47.06,11.8,East,Electronics,2023-07-26 12:00:00,35.159336020947336,Medium,97.82834520384273
65.9,11.1,East,Furniture,2023-07-26 13:00:00,33.184552707929406,High,83.07665263302395
49.23,19.0,South,Clothing,2023-07-26 14:00:00,19.711504649897492,Medium,99.43851414655443
57.55,15.0,East,Clothing,2023-07-26 15:00:00,16.7620151387111,Medium,87.47962162831591
45.22,18.5,East,Electronics,2023-07-26 16:00:00,11.783382674031643,Medium,84.5536719109855
34.55,29.3,West,Furniture,2023-07-26 17:00:00,9.12254933368181,High,86.54110524790516
48.15,23.6,North,Groceries,2023-07-26 18:00:00,11.792617401756289,High,86.30935932339119
54.64,12.4,North,Furniture,2023-07-26 19:00:00,12.906430194094582,Medium,95.64127395007519
40.16,10.8,South,Clothing,2023-07-26 20:00:00,-6.595031636937158,High,95.5276945803075
46.46,18.8,North,Furniture,2023-07-26 21:00:00,-2.7738471282750794,High,95.77497031952372
35.91,10.5,West,Groceries,2023-07-26 22:00:00,-18.914953782599795,High,83.05511163277058
66.79,10.6,West,Furniture,2023-07-26 23:00:00,8.539727826624535,High,90.80614878459242
45.58,-9.3,South,Furniture,2023-07-27 00:00:00,-11.381063777355955,High,82.41902334103415
71.79,-2.2,East,Furniture,2023-07-27 01:00:00,10.206893980924391,Medium,95.53123536701649
72.93,12.0,East,Clothing,2023-07-27 02:00:00,24.831187188965785,Medium,88.36610005085083
48.78,27.0,West,Electronics,2023-07-27 03:00:00,13.24820494202308,Medium,93.60874511610787
34.87,2.5,South,Electronics,2023-07-27 04:00:00,-8.949104253350797,Low,88.89340129590232
18.71,13.5,West,Furniture,2023-07-27 05:00:00,-16.69612704198802,High,82.93310802885918
27.92,5.5,North,Clothing,2023-07-27 06:00:00,-14.314695808918355,Low,96.44814518203961
29.39,-5.3,North,Clothing,2023-07-27 07:00:00,-16.342195625223717,Medium,97.14465588265466
70.68,33.1,West,Clothing,2023-07-27 08:00:00,39.59141030568652,Medium,93.34016970674513
51.74,28.5,East,Electronics,2023-07-27 09:00:00,17.716353787507252,Medium,82.3972363000206
55.84,-6.5,North,Clothing,2023-07-27 10:00:00,2.5498514396597116,Medium,97.01720272627803
16.69,22.4,South,Furniture,2023-07-27 11:00:00,-5.973773074223963,High,89.8889491988604
32.03,5.6,East,Electronics,2023-07-27 12:00:00,-1.2158298026313368,High,96.47148349265464
63.31,34.8,North,Clothing,2023-07-27 13:00:00,39.841639469514405,High,91.74754143378237
54.3,3.6,West,Furniture,2023-07-27 14:00:00,22.869982164351526,Medium,92.57293210767067
47.79,0.7,East,Electronics,2023-07-27 15:00:00,13.705759667928227,High,97.31322462990148
58.47,15.6,East,Clothing,2023-07-27 16:00:00,29.529956558421965,Medium,91.03321599658115
74.54,27.6,North,Groceries,2023-07-27 17:00:00,52.47018104141486,Medium,94.61711548845939
46.68,-1.3,South,Furniture,2023-07-27 18:00:00,21.926692197806574,Medium,98.31150555218478
51.04,21.9,North,Groceries,2023-07-27 19:00:00,25.188975730279495,High,106.90889932763635
52.89,-7.2,North,Electronics,2023-07-27 20:00:00,8.435631775802634,Low,96.01760443951139
85.88,31.4,North,Clothing,2023-07-27 21:00:00,49.13580524405626,Medium,100.90083749397976
18.51,-6.4,North,Furniture,2023-07-27 22:00:00,-24.27932027290399,High,91.15792024244497
60.25,31.1,North,Furniture,2023-07-27 23:00:00,23.24931584412866,Medium,105.80381305249725
48.28,12.1,West,Furniture,2023-07-28 00:00:00,7.493843341678193,Low,93.60425162239902
58.5,10.2,North,Groceries,2023-07-28 01:00:00,15.58189504692271,Medium,97.2973706225286
40.14,33.8,South,Clothing,2023-07-28 02:00:00,17.13984589369352,High,100.82837210014158
49.27,34.6,East,Clothing,2023-07-28 03:00:00,29.60888568056137,Low,94.6867592890134
60.67,19.3,West,Clothing,2023-07-28 04:00:00,34.4743157726406,High,104.30496325096708
96.69,-4.3,South,Groceries,2023-07-28 05:00:00,49.81136301709047,High,95.90551886014079
62.12,12.8,North,Electronics,2023-07-28 06:00:00,31.22675071087358,High,103.6818405676395
37.28,13.8,South,Groceries,2023-07-28 07:00:00,9.550381184274585,Medium,105.18141478476207
43.64,13.2,East,Electronics,2023-07-28 08:00:00,7.514704614425625,Low,103.04923953043951
43.2,15.6,South,Groceries,2023-07-28 09:00:00,13.131643849864204,Medium,104.01343388738802
23.07,-9.2,North,Clothing,2023-07-28 10:00:00,-15.792679286482292,Medium,113.43981714936517
45.05,22.0,East,Clothing,2023-07-28 11:00:00,9.878260892894652,High,103.18230010307931
60.99,22.1,North,Clothing,2023-07-28 12:00:00,25.36500874833264,High,101.96286618653328
30.89,-4.8,North,Groceries,2023-07-28 13:00:00,-13.2847358397811,High,103.4088694390439
65.73,15.7,West,Furniture,2023-07-28 14:00:00,14.538244297114495,Medium,108.39830524457263
57.32,15.6,East,Groceries,2023-07-28 15:00:00,0.8915979347910863,Medium,114.00193434484135
38.99,20.7,East,Electronics,2023-07-28 16:00:00,-14.725457858514403,Low,101.8370224429842
47.88,-6.2,North,Groceries,2023-07-28 17:00:00,-20.01089756629498,Medium,98.42114239232693
73.97,18.2,South,Electronics,2023-07-28 18:00:00,17.001202358957826,High,109.10935626288439
61.0,2.6,East,Groceries,2023-07-28 19:00:00,2.594047012445607,Medium,96.79460829164229
50.13,12.8,South,Furniture,2023-07-28 20:00:00,2.0123617870971344,Medium,105.21214020695777
46.43,24.8,South,Furniture,2023-07-28 21:00:00,4.8805499286372225,Low,105.75961423506537
51.15,21.8,East,Clothing,2023-07-28 22:00:00,15.767711481628318,Medium,104.01277817608403
42.32,-4.6,South,Furniture,2023-07-28 23:00:00,-0.99693229837224,Medium,104.61955849890572
18.43,16.6,East,Groceries,2023-07-29 00:00:00,-8.398405452160784,High,96.91239486368073
80.63,33.6,West,Furniture,2023-07-29 01:00:00,52.69453507649101,Low,101.14585519779139
52.33,-2.9,East,Clothing,2023-07-29 02:00:00,9.80936006071299,Low,110.48489871098357
55.97,28.4,East,Groceries,2023-07-29 03:00:00,28.085142055538228,Medium,95.90505410584494
49.13,21.6,East,Electronics,2023-07-29 04:00:00,8.80337185778042,Medium,105.99313920275867
38.97,24.8,West,Groceries,2023-07-29 05:00:00,0.34163354539240487,Low,105.17173940963491
47.21,2.7,South,Clothing,2023-07-29 06:00:00,4.6830736242262745,Low,97.08356819968336
26.01,3.0,West,Furniture,2023-07-29 07:00:00,-11.385049989338246,Medium,115.81855814981937
84.16,30.8,South,Furniture,2023-07-29 08:00:00,49.568648897469814,Medium,102.51595938955683
31.48,6.2,East,Groceries,2023-07-29 09:00:00,0.11766937321619864,High,110.72225460982955
34.52,-7.2,East,Electronics,2023-07-29 10:00:00,-2.361203548671913,Medium,105.94313918958747
43.4,17.0,West,Electronics,2023-07-29 11:00:00,12.910377430045116,Medium,104.37300727634059
69.32,-4.4,West,Electronics,2023-07-29 12:00:00,23.064664990996725,Low,107.72674280966147
50.22,25.8,West,Electronics,2023-07-29 13:00:00,17.208569367604163,High,107.43386301682114
31.46,18.9,West,Groceries,2023-07-29 14:00:00,-0.3313697792944126,Medium,108.59058973558452
68.82,29.4,East,Furniture,2023-07-29 15:00:00,30.617880458685875,Medium,105.89774618724056
60.97,25.3,East,Electronics,2023-07-29 16:00:00,26.929353518854597,Medium,105.07044178613654
58.08,-5.0,North,Groceries,2023-07-29 17:00:00,6.916150409997954,Medium,115.47010594627068
60.74,7.1,West,Groceries,2023-07-29 18:00:00,10.970630864325223,Medium,110.78954854957124
85.92,24.9,West,Groceries,2023-07-29 19:00:00,39.450470922767835,Medium,110.75992504732028
82.78,8.8,South,Electronics,2023-07-29 20:00:00,30.7154300184164,Medium,106.91028724626725
39.7,33.8,South,Electronics,2023-07-29 21:00:00,2.7147700342171746,High,119.54540813608855
74.36,23.1,East,Groceries,2023-07-29 22:00:00,22.48643704759924,High,111.54154633263889
55.75,-9.3,North,Groceries,2023-07-29 23:00:00,-8.075751423933738,High,102.80494563002861
57.49,29.6,West,Groceries,2023-07-30 00:00:00,19.458091323748903,High,113.96692716152381
24.62,-5.5,North,Furniture,2023-07-30 01:00:00,-37.03148749771998,Low,109.0706600428472
47.44,-3.7,North,Furniture,2023-07-30 02:00:00,-14.79967147930379,Medium,117.74911029039865
37.81,23.1,East,Clothing,2023-07-30 03:00:00,-11.02149930133433,Low,118.68988883717988
62.42,28.9,North,Clothing,2023-07-30 04:00:00,9.093448964187345,Medium,118.41465683989856
66.07,14.1,West,Electronics,2023-07-30 05:00:00,1.2078141635085302,Medium,111.79466580662186
18.88,3.0,East,Furniture,2023-07-30 06:00:00,-43.91366375466275,High,113.83836411566682
49.67,5.8,North,Clothing,2023-07-30 07:00:00,-14.777577750102772,Medium,115.94647079629294
66.83,5.4,East,Groceries,2023-07-30 08:00:00,-3.9335101058791366,Medium,119.46675550888902
47.2,4.7,East,Groceries,2023-07-30 09:00:00,-11.694550026811022,Medium,110.11409678923187
60.94,0.9,South,Electronics,2023-07-30 10:00:00,0.5167838946509917,Medium,116.06880208062448
55.27,17.4,East,Electronics,2023-07-30 11:00:00,5.220644520415348,High,125.23948048495117
55.12,30.5,North,Clothing,2023-07-30 12:00:00,10.820363931332224,Medium,113.52046345419562
45.93,3.8,South,Groceries,2023-07-30 13:00:00,-3.932365049527256,High,116.3640037272557
31.75,-1.6,West,Electronics,2023-07-30 14:00:00,-11.296266615735668,Medium,129.85807015578482
33.18,27.7,West,Electronics,2023-07-30 15:00:00,-1.3091773520068912,High,115.88006112421704
60.64,23.4,West,Furniture,2023-07-30 16:00:00,14.999332120997664,Low,109.6872110438618
50.29,31.9,West,Clothing,2023-07-30 17:00:00,14.142483152957809,Medium,117.38852900431114
47.92,-2.6,West,Electronics,2023-07-30 18:00:00,-0.3201121248220815,High,126.33363281002762
43.64,-3.5,North,Clothing,2023-07-30 19:00:00,-5.695814866368444,Medium,123.54540138924582
45.42,14.4,East,Groceries,2023-07-30 20:00:00,0.9659608350690476,Medium,113.65549556440882
65.7,17.6,South,Clothing,2023-07-30 21:00:00,19.18302396490175,Medium,120.92231387313575
44.97,11.6,East,Electronics,2023-07-30 22:00:00,6.982491118631671,Medium,118.25676156406695
29.88,17.0,East,Furniture,2023-07-30 23:00:00,-2.184337581107627,Low,123.48604436551673
61.15,-1.9,North,Clothing,2023-07-31 00:00:00,7.061958569766716,Medium,116.6380114088287
46.93,11.6,North,Clothing,2023-07-31 01:00:00,2.9838747076538326,Low,122.47593147581489
50.47,19.6,North,Groceries,2023-07-31 02:00:00,13.72961506380311,High,129.84216160415315
74.11,9.5,South,Furniture,2023-07-31 03:00:00,27.084728507054336,High,107.51581892150507
49.69,20.6,North,Clothing,2023-07-31 04:00:00,19.38956256947388,Medium,123.828054559255
54.34,10.3,East,Furniture,2023-07-31 05:00:00,22.288807747061306,High,127.74404391882182
32.32,5.0,South,Electronics,2023-07-31 06:00:00,1.7140131285795306,Medium,113.65130551507154
46.7,3.7,North,Furniture,2023-07-31 07:00:00,12.783733226781848,Low,118.11344171463844
59.14,8.5,North,Electronics,2023-07-31 08:00:00,15.926934700865722,High,120.03048587532444
26.67,-9.0,North,Groceries,2023-07-31 09:00:00,-12.747931674573476,Medium,118.62616275188418
53.01,20.1,East,Groceries,2023-07-31 10:00:00,21.226481582074967,Low,118.53247480574551
51.51,28.0,North,Groceries,2023-07-31 11:00:00,21.976697885693227,High,120.96776729472018
50.62,6.0,East,Electronics,2023-07-31 12:00:00,7.515429853056155,High,127.37899294761753
65.56,-7.9,South,Clothing,2023-07-31 13:00:00,14.800917665506645,Medium,130.83690425258038
55.02,34.4,North,Electronics,2023-07-31 14:00:00,21.875452661693345,Medium,130.1891130497976
72.17,1.9,West,Furniture,2023-07-31 15:00:00,14.424588753130621,Medium,128.92111192532008
35.1,-4.3,West,Furniture,2023-07-31 16:00:00,-18.59403675536615,Medium,133.388002523499
52.04,6.6,East,Electronics,2023-07-31 17:00:00,-2.7246034132904953,High,134.6584279658097
51.27,23.2,North,Groceries,2023-07-31 18:00:00,6.635564453574908,High,125.60548052992266
33.96,3.2,North,Groceries,2023-07-31 19:00:00,-20.161881943256017,High,132.20242814794233
64.34,15.9,West,Furniture,2023-07-31 20:00:00,18.467299378621917,High,127.43862575274728
84.87,8.7,South,Furniture,2023-07-31 21:00:00,34.75858691254392,Medium,124.50826268184042
49.74,-4.7,South,Clothing,2023-07-31 22:00:00,3.3590179744386646,Medium,125.61003204562289
57.58,4.9,East,Clothing,2023-07-31 23:00:00,11.40620920533214,Medium,131.18985957694122
51.27,22.6,West,Clothing,2023-08-01 00:00:00,27.236607577529384,Medium,133.72259304729283
39.3,17.5,East,Furniture,2023-08-01 01:00:00,12.915552506157738,Medium,129.56323179804355
22.69,-4.6,East,Clothing,2023-08-01 02:00:00,-14.991498880292827,Medium,124.94604055847782
39.41,-2.7,South,Furniture,2023-08-01 03:00:00,2.8682141044839113,Medium,124.74304214633361
29.12,18.8,West,Furniture,2023-08-01 04:00:00,6.362354769185579,High,118.18714752130735
75.56,26.6,East,Electronics,2023-08-01 05:00:00,43.32243322297968,Medium,129.52028920344677
48.27,5.7,South,Clothing,2023-08-01 06:00:00,22.019669033422588,High,129.44103674212397
44.81,16.8,South,Electronics,2023-08-01 07:00:00,29.679666524386775,Medium,123.01323706191636
63.34,-2.3,North,Electronics,2023-08-01 08:00:00,34.973693030726466,High,130.86068350985036
33.17,4.0,West,Clothing,2023-08-01 09:00:00,25.993243686142762,Medium,131.03443564697642
38.5,-9.1,West,Furniture,2023-08-01 10:00:00,27.761144407584027,High,121.59068132937345
51.02,24.6,North,Furniture,2023-08-01 11:00:00,54.56763955861956,Low,127.65585266237348
65.43,8.0,East,Furniture,2023-08-01 12:00:00,69.20282778450421,Medium,136.56397472409216
57.53,26.7,South,Clothing,2023-08-01 13:00:00,75.52775145187525,Low,126.60585150770974
53.72,21.9,South,Furniture,2023-08-01 14:00:00,73.15597776347708,Medium,130.11179496465851
51.17,27.3,South,Electronics,2023-08-01 15:00:00,71.88423962767459,High,131.0765174811505
56.0,2.9,North,Groceries,2023-08-01 16:00:00,63.795307056172824,High,130.39200397584224
53.02,-1.7,South,Clothing,2023-08-01 17:00:00,57.05784207685174,Low,134.2154514286688
34.55,33.7,East,Groceries,2023-08-01 18:00:00,67.180520807059,Medium,135.69507086290295
50.69,22.3,East,Electronics,2023-08-01 19:00:00,66.34545008997168,High,137.58768214150336
33.89,27.5,North,Groceries,2023-08-01 20:00:00,62.33480225529592,Medium,129.94185086340627
51.22,-9.4,East,Electronics,2023-08-01 21:00:00,53.3620896118062,Low,134.37200116513782
42.79,6.0,West,Groceries,2023-08-01 22:00:00,54.02848359598865,Medium,136.19388841457868
88.09,23.4,West,Groceries,2023-08-01 23:00:00,97.49240165686751,Medium,131.6438853098061
49.4,-6.5,South,Furniture,2023-08-02 00:00:00,48.989639224391475,Low,128.87928162508013
28.94,15.5,South,Groceries,2023-08-02 01:00:00,47.07055996506894,Medium,133.4312363502941
47.99,9.3,West,Electronics,2023-08-02 02:00:00,59.1846138984249,Medium,129.92165134651205
57.79,-9.2,East,Electronics,2023-08-02 03:00:00,54.436120097680465,Medium,129.66483104210656
75.1,0.6,North,Electronics,2023-08-02 04:00:00,73.95409774856944,Medium,134.52099317191036
41.16,2.8,South,Clothing,2023-08-02 05:00:00,44.42166411523689,High,132.71177451874738
